index,tenor,date,fixing
EUR-EURIBOR-Reuters,1W,26/03/2008,0.04338
EUR-EURIBOR-Reuters,2W,26/03/2008,0.04339
EUR-EURIBOR-Reuters,1M,26/03/2008,0.04376
EUR-EURIBOR-Reuters,3M,26/03/2008,0.04718
EUR-EURIBOR-Reuters,6M,26/03/2008,0.04718
EUR-EURIBOR-Reuters,12M,26/03/2008,0.04719
EUR-EONIA-OIS-COMPOUND,1D,27/03/2008,0.04125
EUR-EURIBOR-Reuters,1W,27/03/2008,0.04334
EUR-EURIBOR-Reuters,2W,27/03/2008,0.04349
EUR-EURIBOR-Reuters,1M,27/03/2008,0.04379
EUR-EURIBOR-Reuters,3M,27/03/2008,0.04728
EUR-EURIBOR-Reuters,6M,27/03/2008,0.04731
EUR-EURIBOR-Reuters,12M,27/03/2008,0.04731
EUR-EONIA-OIS-COMPOUND,1D,28/03/2008,0.04065
EUR-EURIBOR-Reuters,1W,28/03/2008,0.04253
EUR-EURIBOR-Reuters,2W,28/03/2008,0.04262
EUR-EURIBOR-Reuters,1M,28/03/2008,0.04359
EUR-EURIBOR-Reuters,3M,28/03/2008,0.04731
EUR-EURIBOR-Reuters,6M,28/03/2008,0.04733
EUR-EURIBOR-Reuters,12M,28/03/2008,0.04736
EUR-EONIA-OIS-COMPOUND,1D,31/03/2008,0.04159
EUR-EURIBOR-Reuters,1W,31/03/2008,0.04244
EUR-EURIBOR-Reuters,2W,31/03/2008,0.04254
EUR-EURIBOR-Reuters,1M,31/03/2008,0.04358
EUR-EURIBOR-Reuters,3M,31/03/2008,0.04727
EUR-EURIBOR-Reuters,6M,31/03/2008,0.04725
EUR-EURIBOR-Reuters,12M,31/03/2008,0.04725
EUR-EONIA-OIS-COMPOUND,1D,01/04/2008,0.04025
EUR-EURIBOR-Reuters,1W,01/04/2008,0.04247
EUR-EURIBOR-Reuters,2W,01/04/2008,0.04254
EUR-EURIBOR-Reuters,1M,01/04/2008,0.04357
EUR-EURIBOR-Reuters,3M,01/04/2008,0.04731
EUR-EURIBOR-Reuters,6M,01/04/2008,0.04732
EUR-EURIBOR-Reuters,12M,01/04/2008,0.04735
EUR-EONIA-OIS-COMPOUND,1D,02/04/2008,0.04035
EUR-EURIBOR-Reuters,1W,02/04/2008,0.0424
EUR-EURIBOR-Reuters,2W,02/04/2008,0.04251
EUR-EURIBOR-Reuters,1M,02/04/2008,0.04352
EUR-EURIBOR-Reuters,3M,02/04/2008,0.04736
EUR-EURIBOR-Reuters,6M,02/04/2008,0.04737
EUR-EURIBOR-Reuters,12M,02/04/2008,0.04743
EUR-EONIA-OIS-COMPOUND,1D,03/04/2008,0.04006
EUR-EURIBOR-Reuters,1W,03/04/2008,0.04216
EUR-EURIBOR-Reuters,2W,03/04/2008,0.04237
EUR-EURIBOR-Reuters,1M,03/04/2008,0.04349
EUR-EURIBOR-Reuters,3M,03/04/2008,0.04741
EUR-EURIBOR-Reuters,6M,03/04/2008,0.04744
EUR-EURIBOR-Reuters,12M,03/04/2008,0.04751
EUR-EONIA-OIS-COMPOUND,1D,04/04/2008,0.03942
EUR-EURIBOR-Reuters,1W,04/04/2008,0.04209
EUR-EURIBOR-Reuters,2W,04/04/2008,0.04234
EUR-EURIBOR-Reuters,1M,04/04/2008,0.04348
EUR-EURIBOR-Reuters,3M,04/04/2008,0.04741
EUR-EURIBOR-Reuters,6M,04/04/2008,0.04745
EUR-EURIBOR-Reuters,12M,04/04/2008,0.04751
EUR-EONIA-OIS-COMPOUND,1D,07/04/2008,0.03913
EUR-EURIBOR-Reuters,1W,07/04/2008,0.04201
EUR-EURIBOR-Reuters,2W,07/04/2008,0.04229
EUR-EURIBOR-Reuters,1M,07/04/2008,0.04349
EUR-EURIBOR-Reuters,3M,07/04/2008,0.04742
EUR-EURIBOR-Reuters,6M,07/04/2008,0.04747
EUR-EURIBOR-Reuters,12M,07/04/2008,0.0475
EUR-EONIA-OIS-COMPOUND,1D,08/04/2008,0.03895
EUR-EURIBOR-Reuters,1W,08/04/2008,0.04207
EUR-EURIBOR-Reuters,2W,08/04/2008,0.04237
EUR-EURIBOR-Reuters,1M,08/04/2008,0.04353
EUR-EURIBOR-Reuters,3M,08/04/2008,0.04742
EUR-EURIBOR-Reuters,6M,08/04/2008,0.04747
EUR-EURIBOR-Reuters,12M,08/04/2008,0.0475
EUR-EONIA-OIS-COMPOUND,1D,09/04/2008,0.04023
EUR-EURIBOR-Reuters,1W,09/04/2008,0.04238
EUR-EURIBOR-Reuters,2W,09/04/2008,0.04263
EUR-EURIBOR-Reuters,1M,09/04/2008,0.04354
EUR-EURIBOR-Reuters,3M,09/04/2008,0.04744
EUR-EURIBOR-Reuters,6M,09/04/2008,0.04747
EUR-EURIBOR-Reuters,12M,09/04/2008,0.04749
EUR-EONIA-OIS-COMPOUND,1D,10/04/2008,0.04014
EUR-EURIBOR-Reuters,1W,10/04/2008,0.04232
EUR-EURIBOR-Reuters,2W,10/04/2008,0.0426
EUR-EURIBOR-Reuters,1M,10/04/2008,0.04363
EUR-EURIBOR-Reuters,3M,10/04/2008,0.04744
EUR-EURIBOR-Reuters,6M,10/04/2008,0.04747
EUR-EURIBOR-Reuters,12M,10/04/2008,0.04748
EUR-EONIA-OIS-COMPOUND,1D,11/04/2008,0.03973
EUR-EURIBOR-Reuters,1W,11/04/2008,0.04227
EUR-EURIBOR-Reuters,2W,11/04/2008,0.0426
EUR-EURIBOR-Reuters,1M,11/04/2008,0.04365
EUR-EURIBOR-Reuters,3M,11/04/2008,0.04747
EUR-EURIBOR-Reuters,6M,11/04/2008,0.04751
EUR-EURIBOR-Reuters,12M,11/04/2008,0.04756
EUR-EONIA-OIS-COMPOUND,1D,14/04/2008,0.03988
EUR-EURIBOR-Reuters,1W,14/04/2008,0.04231
EUR-EURIBOR-Reuters,2W,14/04/2008,0.04267
EUR-EURIBOR-Reuters,1M,14/04/2008,0.04363
EUR-EURIBOR-Reuters,3M,14/04/2008,0.04753
EUR-EURIBOR-Reuters,6M,14/04/2008,0.04757
EUR-EURIBOR-Reuters,12M,14/04/2008,0.04762
EUR-EONIA-OIS-COMPOUND,1D,15/04/2008,0.03783
EUR-EURIBOR-Reuters,1W,15/04/2008,0.04236
EUR-EURIBOR-Reuters,2W,15/04/2008,0.04299
EUR-EURIBOR-Reuters,1M,15/04/2008,0.04368
EUR-EURIBOR-Reuters,3M,15/04/2008,0.04764
EUR-EURIBOR-Reuters,6M,15/04/2008,0.04767
EUR-EURIBOR-Reuters,12M,15/04/2008,0.04772
EUR-EONIA-OIS-COMPOUND,1D,16/04/2008,0.04005
EUR-EURIBOR-Reuters,1W,16/04/2008,0.04226
EUR-EURIBOR-Reuters,2W,16/04/2008,0.04305
EUR-EURIBOR-Reuters,1M,16/04/2008,0.04371
EUR-EURIBOR-Reuters,3M,16/04/2008,0.04774
EUR-EURIBOR-Reuters,6M,16/04/2008,0.04776
EUR-EURIBOR-Reuters,12M,16/04/2008,0.0478
EUR-EONIA-OIS-COMPOUND,1D,17/04/2008,0.03989
EUR-EURIBOR-Reuters,1W,17/04/2008,0.04223
EUR-EURIBOR-Reuters,2W,17/04/2008,0.04307
EUR-EURIBOR-Reuters,1M,17/04/2008,0.04371
EUR-EURIBOR-Reuters,3M,17/04/2008,0.04784
EUR-EURIBOR-Reuters,6M,17/04/2008,0.04793
EUR-EURIBOR-Reuters,12M,17/04/2008,0.04796
EUR-EONIA-OIS-COMPOUND,1D,18/04/2008,0.03921
EUR-EURIBOR-Reuters,1W,18/04/2008,0.04222
EUR-EURIBOR-Reuters,2W,18/04/2008,0.04305
EUR-EURIBOR-Reuters,1M,18/04/2008,0.04372
EUR-EURIBOR-Reuters,3M,18/04/2008,0.04794
EUR-EURIBOR-Reuters,6M,18/04/2008,0.04798
EUR-EURIBOR-Reuters,12M,18/04/2008,0.04802
EUR-EONIA-OIS-COMPOUND,1D,21/04/2008,0.03877
EUR-EURIBOR-Reuters,1W,21/04/2008,0.0422
EUR-EURIBOR-Reuters,2W,21/04/2008,0.04306
EUR-EURIBOR-Reuters,1M,21/04/2008,0.04378
EUR-EURIBOR-Reuters,3M,21/04/2008,0.04805
EUR-EURIBOR-Reuters,6M,21/04/2008,0.04817
EUR-EURIBOR-Reuters,12M,21/04/2008,0.04825
EUR-EONIA-OIS-COMPOUND,1D,22/04/2008,0.03892
EUR-EURIBOR-Reuters,1W,22/04/2008,0.04273
EUR-EURIBOR-Reuters,2W,22/04/2008,0.04308
EUR-EURIBOR-Reuters,1M,22/04/2008,0.04383
EUR-EURIBOR-Reuters,3M,22/04/2008,0.0482
EUR-EURIBOR-Reuters,6M,22/04/2008,0.04836
EUR-EURIBOR-Reuters,12M,22/04/2008,0.04853
EUR-EONIA-OIS-COMPOUND,1D,23/04/2008,0.03977
EUR-EURIBOR-Reuters,1W,23/04/2008,0.04255
EUR-EURIBOR-Reuters,2W,23/04/2008,0.04301
EUR-EURIBOR-Reuters,1M,23/04/2008,0.04386
EUR-EURIBOR-Reuters,3M,23/04/2008,0.04829
EUR-EURIBOR-Reuters,6M,23/04/2008,0.04865
EUR-EURIBOR-Reuters,12M,23/04/2008,0.04933
EUR-EONIA-OIS-COMPOUND,1D,24/04/2008,0.04027
EUR-EURIBOR-Reuters,1W,24/04/2008,0.04253
EUR-EURIBOR-Reuters,2W,24/04/2008,0.04297
EUR-EURIBOR-Reuters,1M,24/04/2008,0.04386
EUR-EURIBOR-Reuters,3M,24/04/2008,0.04837
EUR-EURIBOR-Reuters,6M,24/04/2008,0.04865
EUR-EURIBOR-Reuters,12M,24/04/2008,0.04935
EUR-EONIA-OIS-COMPOUND,1D,25/04/2008,0.04056
EUR-EURIBOR-Reuters,1W,25/04/2008,0.04255
EUR-EURIBOR-Reuters,2W,25/04/2008,0.04298
EUR-EURIBOR-Reuters,1M,25/04/2008,0.04387
EUR-EURIBOR-Reuters,3M,25/04/2008,0.04847
EUR-EURIBOR-Reuters,6M,25/04/2008,0.04881
EUR-EURIBOR-Reuters,12M,25/04/2008,0.04964
EUR-EONIA-OIS-COMPOUND,1D,28/04/2008,0.04069
EUR-EURIBOR-Reuters,1W,28/04/2008,0.04266
EUR-EURIBOR-Reuters,2W,28/04/2008,0.04303
EUR-EURIBOR-Reuters,1M,28/04/2008,0.04386
EUR-EURIBOR-Reuters,3M,28/04/2008,0.04848
EUR-EURIBOR-Reuters,6M,28/04/2008,0.04881
EUR-EURIBOR-Reuters,12M,28/04/2008,0.04963
EUR-EONIA-OIS-COMPOUND,1D,29/04/2008,0.0409
EUR-EURIBOR-Reuters,1W,29/04/2008,0.04257
EUR-EURIBOR-Reuters,2W,29/04/2008,0.043
EUR-EURIBOR-Reuters,1M,29/04/2008,0.04389
EUR-EURIBOR-Reuters,3M,29/04/2008,0.04857
EUR-EURIBOR-Reuters,6M,29/04/2008,0.04883
EUR-EURIBOR-Reuters,12M,29/04/2008,0.04965
EUR-EONIA-OIS-COMPOUND,1D,30/04/2008,0.0421
EUR-EURIBOR-Reuters,1W,30/04/2008,0.04264
EUR-EURIBOR-Reuters,2W,30/04/2008,0.043
EUR-EURIBOR-Reuters,1M,30/04/2008,0.0439
EUR-EURIBOR-Reuters,3M,30/04/2008,0.04857
EUR-EURIBOR-Reuters,6M,30/04/2008,0.04882
EUR-EURIBOR-Reuters,12M,30/04/2008,0.04955
EUR-EONIA-OIS-COMPOUND,1D,02/05/2008,0.04082
EUR-EURIBOR-Reuters,1W,02/05/2008,0.04264
EUR-EURIBOR-Reuters,2W,02/05/2008,0.04298
EUR-EURIBOR-Reuters,1M,02/05/2008,0.04386
EUR-EURIBOR-Reuters,3M,02/05/2008,0.04855
EUR-EURIBOR-Reuters,6M,02/05/2008,0.04878
EUR-EURIBOR-Reuters,12M,02/05/2008,0.04952
EUR-EONIA-OIS-COMPOUND,1D,05/05/2008,0.04065
EUR-EURIBOR-Reuters,1W,05/05/2008,0.04267
EUR-EURIBOR-Reuters,2W,05/05/2008,0.043
EUR-EURIBOR-Reuters,1M,05/05/2008,0.04386
EUR-EURIBOR-Reuters,3M,05/05/2008,0.04857
EUR-EURIBOR-Reuters,6M,05/05/2008,0.04879
EUR-EURIBOR-Reuters,12M,05/05/2008,0.04958
EUR-EONIA-OIS-COMPOUND,1D,06/05/2008,0.04062
EUR-EURIBOR-Reuters,1W,06/05/2008,0.0426
EUR-EURIBOR-Reuters,2W,06/05/2008,0.04297
EUR-EURIBOR-Reuters,1M,06/05/2008,0.04386
EUR-EURIBOR-Reuters,3M,06/05/2008,0.04857
EUR-EURIBOR-Reuters,6M,06/05/2008,0.0488
EUR-EURIBOR-Reuters,12M,06/05/2008,0.04956
EUR-EONIA-OIS-COMPOUND,1D,07/05/2008,0.04048
EUR-EURIBOR-Reuters,1W,07/05/2008,0.04255
EUR-EURIBOR-Reuters,2W,07/05/2008,0.04297
EUR-EURIBOR-Reuters,1M,07/05/2008,0.04386
EUR-EURIBOR-Reuters,3M,07/05/2008,0.04856
EUR-EURIBOR-Reuters,6M,07/05/2008,0.04879
EUR-EURIBOR-Reuters,12M,07/05/2008,0.0496
EUR-EONIA-OIS-COMPOUND,1D,08/05/2008,0.03979
EUR-EURIBOR-Reuters,1W,08/05/2008,0.04241
EUR-EURIBOR-Reuters,2W,08/05/2008,0.04295
EUR-EURIBOR-Reuters,1M,08/05/2008,0.04385
EUR-EURIBOR-Reuters,3M,08/05/2008,0.04855
EUR-EURIBOR-Reuters,6M,08/05/2008,0.04877
EUR-EURIBOR-Reuters,12M,08/05/2008,0.04953
EUR-EONIA-OIS-COMPOUND,1D,09/05/2008,0.03793
EUR-EURIBOR-Reuters,1W,09/05/2008,0.04212
EUR-EURIBOR-Reuters,2W,09/05/2008,0.04277
EUR-EURIBOR-Reuters,1M,09/05/2008,0.04384
EUR-EURIBOR-Reuters,3M,09/05/2008,0.04855
EUR-EURIBOR-Reuters,6M,09/05/2008,0.04872
EUR-EURIBOR-Reuters,12M,09/05/2008,0.04941
EUR-EONIA-OIS-COMPOUND,1D,12/05/2008,0.0373
EUR-EURIBOR-Reuters,1W,12/05/2008,0.04198
EUR-EURIBOR-Reuters,2W,12/05/2008,0.04272
EUR-EURIBOR-Reuters,1M,12/05/2008,0.04384
EUR-EURIBOR-Reuters,3M,12/05/2008,0.04857
EUR-EURIBOR-Reuters,6M,12/05/2008,0.04877
EUR-EURIBOR-Reuters,12M,12/05/2008,0.04948
EUR-EONIA-OIS-COMPOUND,1D,13/05/2008,0.04004
EUR-EURIBOR-Reuters,1W,13/05/2008,0.04233
EUR-EURIBOR-Reuters,2W,13/05/2008,0.04272
EUR-EURIBOR-Reuters,1M,13/05/2008,0.04384
EUR-EURIBOR-Reuters,3M,13/05/2008,0.04856
EUR-EURIBOR-Reuters,6M,13/05/2008,0.04879
EUR-EURIBOR-Reuters,12M,13/05/2008,0.0495
EUR-EONIA-OIS-COMPOUND,1D,14/05/2008,0.04036
EUR-EURIBOR-Reuters,1W,14/05/2008,0.04216
EUR-EURIBOR-Reuters,2W,14/05/2008,0.04258
EUR-EURIBOR-Reuters,1M,14/05/2008,0.04382
EUR-EURIBOR-Reuters,3M,14/05/2008,0.04859
EUR-EURIBOR-Reuters,6M,14/05/2008,0.04892
EUR-EURIBOR-Reuters,12M,14/05/2008,0.04971
EUR-EONIA-OIS-COMPOUND,1D,15/05/2008,0.0402
EUR-EURIBOR-Reuters,1W,15/05/2008,0.04199
EUR-EURIBOR-Reuters,2W,15/05/2008,0.04267
EUR-EURIBOR-Reuters,1M,15/05/2008,0.04377
EUR-EURIBOR-Reuters,3M,15/05/2008,0.0486
EUR-EURIBOR-Reuters,6M,15/05/2008,0.04899
EUR-EURIBOR-Reuters,12M,15/05/2008,0.04989
EUR-EONIA-OIS-COMPOUND,1D,16/05/2008,0.03999
EUR-EURIBOR-Reuters,1W,16/05/2008,0.04184
EUR-EURIBOR-Reuters,2W,16/05/2008,0.04268
EUR-EURIBOR-Reuters,1M,16/05/2008,0.04375
EUR-EURIBOR-Reuters,3M,16/05/2008,0.04859
EUR-EURIBOR-Reuters,6M,16/05/2008,0.049
EUR-EURIBOR-Reuters,12M,16/05/2008,0.04988
EUR-EONIA-OIS-COMPOUND,1D,19/05/2008,0.03994
EUR-EURIBOR-Reuters,1W,19/05/2008,0.04188
EUR-EURIBOR-Reuters,2W,19/05/2008,0.04269
EUR-EURIBOR-Reuters,1M,19/05/2008,0.04376
EUR-EURIBOR-Reuters,3M,19/05/2008,0.04858
EUR-EURIBOR-Reuters,6M,19/05/2008,0.04896
EUR-EURIBOR-Reuters,12M,19/05/2008,0.04982
EUR-EONIA-OIS-COMPOUND,1D,20/05/2008,0.03982
EUR-EURIBOR-Reuters,1W,20/05/2008,0.04192
EUR-EURIBOR-Reuters,2W,20/05/2008,0.04265
EUR-EURIBOR-Reuters,1M,20/05/2008,0.04374
EUR-EURIBOR-Reuters,3M,20/05/2008,0.04856
EUR-EURIBOR-Reuters,6M,20/05/2008,0.04898
EUR-EURIBOR-Reuters,12M,20/05/2008,0.04987
EUR-EONIA-OIS-COMPOUND,1D,21/05/2008,0.03987
EUR-EURIBOR-Reuters,1W,21/05/2008,0.04184
EUR-EURIBOR-Reuters,2W,21/05/2008,0.04264
EUR-EURIBOR-Reuters,1M,21/05/2008,0.04374
EUR-EURIBOR-Reuters,3M,21/05/2008,0.04858
EUR-EURIBOR-Reuters,6M,21/05/2008,0.04903
EUR-EURIBOR-Reuters,12M,21/05/2008,0.04999
EUR-EONIA-OIS-COMPOUND,1D,22/05/2008,0.03996
EUR-EURIBOR-Reuters,1W,22/05/2008,0.04219
EUR-EURIBOR-Reuters,2W,22/05/2008,0.04262
EUR-EURIBOR-Reuters,1M,22/05/2008,0.04373
EUR-EURIBOR-Reuters,3M,22/05/2008,0.04855
EUR-EURIBOR-Reuters,6M,22/05/2008,0.04906
EUR-EURIBOR-Reuters,12M,22/05/2008,0.05
EUR-EONIA-OIS-COMPOUND,1D,23/05/2008,0.04024
EUR-EURIBOR-Reuters,1W,23/05/2008,0.04221
EUR-EURIBOR-Reuters,2W,23/05/2008,0.04263
EUR-EURIBOR-Reuters,1M,23/05/2008,0.04373
EUR-EURIBOR-Reuters,3M,23/05/2008,0.04857
EUR-EURIBOR-Reuters,6M,23/05/2008,0.04915
EUR-EURIBOR-Reuters,12M,23/05/2008,0.05028
EUR-EONIA-OIS-COMPOUND,1D,26/05/2008,0.04043
EUR-EURIBOR-Reuters,1W,26/05/2008,0.04224
EUR-EURIBOR-Reuters,2W,26/05/2008,0.04262
EUR-EURIBOR-Reuters,1M,26/05/2008,0.04374
EUR-EURIBOR-Reuters,3M,26/05/2008,0.04857
EUR-EURIBOR-Reuters,6M,26/05/2008,0.04922
EUR-EURIBOR-Reuters,12M,26/05/2008,0.05045
EUR-EONIA-OIS-COMPOUND,1D,27/05/2008,0.04062
EUR-EURIBOR-Reuters,1W,27/05/2008,0.04228
EUR-EURIBOR-Reuters,2W,27/05/2008,0.04263
EUR-EURIBOR-Reuters,1M,27/05/2008,0.04373
EUR-EURIBOR-Reuters,3M,27/05/2008,0.04857
EUR-EURIBOR-Reuters,6M,27/05/2008,0.04922
EUR-EURIBOR-Reuters,12M,27/05/2008,0.0505
EUR-EONIA-OIS-COMPOUND,1D,28/05/2008,0.04076
EUR-EURIBOR-Reuters,1W,28/05/2008,0.04228
EUR-EURIBOR-Reuters,2W,28/05/2008,0.04263
EUR-EURIBOR-Reuters,1M,28/05/2008,0.04374
EUR-EURIBOR-Reuters,3M,28/05/2008,0.04857
EUR-EURIBOR-Reuters,6M,28/05/2008,0.04922
EUR-EURIBOR-Reuters,12M,28/05/2008,0.05053
EUR-EONIA-OIS-COMPOUND,1D,29/05/2008,0.04107
EUR-EURIBOR-Reuters,1W,29/05/2008,0.04213
EUR-EURIBOR-Reuters,2W,29/05/2008,0.04262
EUR-EURIBOR-Reuters,1M,29/05/2008,0.04465
EUR-EURIBOR-Reuters,3M,29/05/2008,0.0486
EUR-EURIBOR-Reuters,6M,29/05/2008,0.04923
EUR-EURIBOR-Reuters,12M,29/05/2008,0.05063
EUR-EONIA-OIS-COMPOUND,1D,30/05/2008,0.04114
EUR-EURIBOR-Reuters,1W,30/05/2008,0.04214
EUR-EURIBOR-Reuters,2W,30/05/2008,0.0426
EUR-EURIBOR-Reuters,1M,30/05/2008,0.04464
EUR-EURIBOR-Reuters,3M,30/05/2008,0.04864
EUR-EURIBOR-Reuters,6M,30/05/2008,0.04928
EUR-EURIBOR-Reuters,12M,30/05/2008,0.05097
EUR-EONIA-OIS-COMPOUND,1D,02/06/2008,0.04044
EUR-EURIBOR-Reuters,1W,02/06/2008,0.04209
EUR-EURIBOR-Reuters,2W,02/06/2008,0.04257
EUR-EURIBOR-Reuters,1M,02/06/2008,0.04464
EUR-EURIBOR-Reuters,3M,02/06/2008,0.04865
EUR-EURIBOR-Reuters,6M,02/06/2008,0.04928
EUR-EURIBOR-Reuters,12M,02/06/2008,0.05097
EUR-EONIA-OIS-COMPOUND,1D,03/06/2008,0.04037
EUR-EURIBOR-Reuters,1W,03/06/2008,0.04205
EUR-EURIBOR-Reuters,2W,03/06/2008,0.04248
EUR-EURIBOR-Reuters,1M,03/06/2008,0.04462
EUR-EURIBOR-Reuters,3M,03/06/2008,0.04864
EUR-EURIBOR-Reuters,6M,03/06/2008,0.04928
EUR-EURIBOR-Reuters,12M,03/06/2008,0.05093
EUR-EONIA-OIS-COMPOUND,1D,04/06/2008,0.04001
EUR-EURIBOR-Reuters,1W,04/06/2008,0.04176
EUR-EURIBOR-Reuters,2W,04/06/2008,0.0423
EUR-EURIBOR-Reuters,1M,04/06/2008,0.0446
EUR-EURIBOR-Reuters,3M,04/06/2008,0.04864
EUR-EURIBOR-Reuters,6M,04/06/2008,0.04934
EUR-EURIBOR-Reuters,12M,04/06/2008,0.05107
EUR-EONIA-OIS-COMPOUND,1D,05/06/2008,0.0398
EUR-EURIBOR-Reuters,1W,05/06/2008,0.04165
EUR-EURIBOR-Reuters,2W,05/06/2008,0.04222
EUR-EURIBOR-Reuters,1M,05/06/2008,0.04458
EUR-EURIBOR-Reuters,3M,05/06/2008,0.04866
EUR-EURIBOR-Reuters,6M,05/06/2008,0.04938
EUR-EURIBOR-Reuters,12M,05/06/2008,0.05125
EUR-EONIA-OIS-COMPOUND,1D,06/06/2008,0.03963
EUR-EURIBOR-Reuters,1W,06/06/2008,0.04159
EUR-EURIBOR-Reuters,2W,06/06/2008,0.0422
EUR-EURIBOR-Reuters,1M,06/06/2008,0.04479
EUR-EURIBOR-Reuters,3M,06/06/2008,0.04967
EUR-EURIBOR-Reuters,6M,06/06/2008,0.05113
EUR-EURIBOR-Reuters,12M,06/06/2008,0.05418
EUR-EONIA-OIS-COMPOUND,1D,09/06/2008,0.03975
EUR-EURIBOR-Reuters,1W,09/06/2008,0.04173
EUR-EURIBOR-Reuters,2W,09/06/2008,0.04225
EUR-EURIBOR-Reuters,1M,09/06/2008,0.04475
EUR-EURIBOR-Reuters,3M,09/06/2008,0.04961
EUR-EURIBOR-Reuters,6M,09/06/2008,0.0512
EUR-EURIBOR-Reuters,12M,09/06/2008,0.05429
EUR-EONIA-OIS-COMPOUND,1D,10/06/2008,0.04179
EUR-EURIBOR-Reuters,1W,10/06/2008,0.04186
EUR-EURIBOR-Reuters,2W,10/06/2008,0.04228
EUR-EURIBOR-Reuters,1M,10/06/2008,0.04475
EUR-EURIBOR-Reuters,3M,10/06/2008,0.0496
EUR-EURIBOR-Reuters,6M,10/06/2008,0.05124
EUR-EURIBOR-Reuters,12M,10/06/2008,0.05432
EUR-EONIA-OIS-COMPOUND,1D,11/06/2008,0.0404
EUR-EURIBOR-Reuters,1W,11/06/2008,0.04147
EUR-EURIBOR-Reuters,2W,11/06/2008,0.0422
EUR-EURIBOR-Reuters,1M,11/06/2008,0.04472
EUR-EURIBOR-Reuters,3M,11/06/2008,0.04959
EUR-EURIBOR-Reuters,6M,11/06/2008,0.0512
EUR-EURIBOR-Reuters,12M,11/06/2008,0.05417
EUR-EONIA-OIS-COMPOUND,1D,12/06/2008,0.04036
EUR-EURIBOR-Reuters,1W,12/06/2008,0.04141
EUR-EURIBOR-Reuters,2W,12/06/2008,0.04209
EUR-EURIBOR-Reuters,1M,12/06/2008,0.04474
EUR-EURIBOR-Reuters,3M,12/06/2008,0.04958
EUR-EURIBOR-Reuters,6M,12/06/2008,0.05129
EUR-EURIBOR-Reuters,12M,12/06/2008,0.05425
EUR-EONIA-OIS-COMPOUND,1D,13/06/2008,0.04022
EUR-EURIBOR-Reuters,1W,13/06/2008,0.04125
EUR-EURIBOR-Reuters,2W,13/06/2008,0.04416
EUR-EURIBOR-Reuters,1M,13/06/2008,0.04471
EUR-EURIBOR-Reuters,3M,13/06/2008,0.04961
EUR-EURIBOR-Reuters,6M,13/06/2008,0.05132
EUR-EURIBOR-Reuters,12M,13/06/2008,0.05439
EUR-EONIA-OIS-COMPOUND,1D,16/06/2008,0.04027
EUR-EURIBOR-Reuters,1W,16/06/2008,0.04132
EUR-EURIBOR-Reuters,2W,16/06/2008,0.04422
EUR-EURIBOR-Reuters,1M,16/06/2008,0.04473
EUR-EURIBOR-Reuters,3M,16/06/2008,0.0496
EUR-EURIBOR-Reuters,6M,16/06/2008,0.05126
EUR-EURIBOR-Reuters,12M,16/06/2008,0.05436
EUR-EONIA-OIS-COMPOUND,1D,17/06/2008,0.04022
EUR-EURIBOR-Reuters,1W,17/06/2008,0.04134
EUR-EURIBOR-Reuters,2W,17/06/2008,0.04426
EUR-EURIBOR-Reuters,1M,17/06/2008,0.04485
EUR-EURIBOR-Reuters,3M,17/06/2008,0.04961
EUR-EURIBOR-Reuters,6M,17/06/2008,0.05127
EUR-EURIBOR-Reuters,12M,17/06/2008,0.05434
EUR-EONIA-OIS-COMPOUND,1D,18/06/2008,0.04014
EUR-EURIBOR-Reuters,1W,18/06/2008,0.04131
EUR-EURIBOR-Reuters,2W,18/06/2008,0.04426
EUR-EURIBOR-Reuters,1M,18/06/2008,0.04487
EUR-EURIBOR-Reuters,3M,18/06/2008,0.04962
EUR-EURIBOR-Reuters,6M,18/06/2008,0.05126
EUR-EURIBOR-Reuters,12M,18/06/2008,0.05427
EUR-EONIA-OIS-COMPOUND,1D,19/06/2008,0.04003
EUR-EURIBOR-Reuters,1W,19/06/2008,0.04121
EUR-EURIBOR-Reuters,2W,19/06/2008,0.04421
EUR-EURIBOR-Reuters,1M,19/06/2008,0.04494
EUR-EURIBOR-Reuters,3M,19/06/2008,0.04961
EUR-EURIBOR-Reuters,6M,19/06/2008,0.05127
EUR-EURIBOR-Reuters,12M,19/06/2008,0.0543
EUR-EONIA-OIS-COMPOUND,1D,20/06/2008,0.03988
EUR-EURIBOR-Reuters,1W,20/06/2008,0.04428
EUR-EURIBOR-Reuters,2W,20/06/2008,0.04425
EUR-EURIBOR-Reuters,1M,20/06/2008,0.04489
EUR-EURIBOR-Reuters,3M,20/06/2008,0.04959
EUR-EURIBOR-Reuters,6M,20/06/2008,0.05126
EUR-EURIBOR-Reuters,12M,20/06/2008,0.05429
EUR-EONIA-OIS-COMPOUND,1D,23/06/2008,0.03997
EUR-EURIBOR-Reuters,1W,23/06/2008,0.04415
EUR-EURIBOR-Reuters,2W,23/06/2008,0.04423
EUR-EURIBOR-Reuters,1M,23/06/2008,0.04489
EUR-EURIBOR-Reuters,3M,23/06/2008,0.04958
EUR-EURIBOR-Reuters,6M,23/06/2008,0.05126
EUR-EURIBOR-Reuters,12M,23/06/2008,0.05419
EUR-EONIA-OIS-COMPOUND,1D,24/06/2008,0.03993
EUR-EURIBOR-Reuters,1W,24/06/2008,0.04377
EUR-EURIBOR-Reuters,2W,24/06/2008,0.04405
